city,country,product,sub_product,infousa_industry,infousa_size,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Frankfurt,Germany,,Cloud,"Finance, Insurance, and Real Estate",1-9 Emp,63.6532894,66.12327098,68.72926104,70.48642163,76.59162217,76.50172018,81.16032495,85.64468759,90.41289094,94.90832351,101.8983744,109.8588645,119.7895491
Frankfurt,Germany,,Cloud,Manufacturing,1-9 Emp,50.25378793,51.01568272,51.78529757,51.8209338,54.89197748,53.36119466,54.96527551,56.20164847,57.28461308,57.81345216,59.36725232,60.79751963,62.46593615
Frankfurt,Germany,,Cloud,Nonclassified Establishments,1-9 Emp,0,0,0,0,0,0,0,0,0,0,0,0,0
Frankfurt,Germany,,Cloud,Public Administration,1-9 Emp,23.01649418,23.5147917,24.03809746,24.24726174,25.91025778,25.44627002,26.53754731,27.51429805,28.5262801,29.39653197,30.90278451,32.57103585,34.62701685
Frankfurt,Germany,,Cloud,Wholesale & retail trade,1-9 Emp,45.0208104,46.3511077,47.73546813,48.48723908,52.15821886,51.53236166,54.01499396,56.24129251,58.46529401,60.27943,63.36573014,66.5993572,70.43450177
Frankfurt,Germany,,Cloud,Services,1-9 Emp,61.04166733,63.33996611,65.74590162,67.30687936,72.97956545,72.68579012,76.81204215,80.65709389,84.57750945,87.98111546,93.43902015,99.29912927,106.3328862
Frankfurt,Germany,,Cloud,Transportation and Public Utilities,1-9 Emp,57.91931304,59.57902739,61.3054117,62.21869549,66.87728236,66.03065462,69.17404332,72.01306505,74.87740257,77.26447209,81.34882935,85.73341372,91.04854766
Frankfurt,Germany,,Cloud,"Agriculture, Forestry, and Fishing plus mining",10-49 Emp,286.554437,300.1973029,314.6909724,325.4896689,356.685557,359.2556512,384.2810145,408.6108167,434.3471535,458.5302652,494.6971313,534.8143649,583.3755742
Frankfurt,Germany,,Cloud,Construction,10-49 Emp,318.7589272,334.3087935,350.9330217,363.6137951,399.2692489,403.1785649,432.716725,461.8909,493.4290357,524.1949241,569.3750647,620.7157412,683.6574118
Frankfurt,Germany,,Cloud,"Finance, Insurance, and Real Estate",10-49 Emp,455.0680006,483.8423361,515.359082,542.53025,606.0360323,624.0088078,685.1723931,750.7335144,827.6475419,913.4026014,1036.524639,1191.431723,1396.116121
Frankfurt,Germany,,Cloud,Manufacturing,10-49 Emp,408.8871695,423.2499946,438.366204,447.9555512,484.9129958,482.3781143,509.4965328,534.8050368,561.0662471,584.5019666,621.3934522,661.575466,709.8548016
Frankfurt,Germany,,Cloud,Nonclassified Establishments,10-49 Emp,0,0,0,0,0,0,0,0,0,0,0,0,0
Frankfurt,Germany,,Cloud,Public Administration,10-49 Emp,187.6455244,195.5430956,204.1089535,210.5363239,230.3491869,232.179159,249.3657114,266.9409413,287.1153416,308.624224,339.8384718,377.845625,426.5507592
Frankfurt,Germany,,Cloud,Wholesale & retail trade,10-49 Emp,356.9604588,375.1970054,394.8657622,410.4030477,452.2162842,458.590706,494.8429161,531.4422585,572.0961269,613.5617682,673.273944,743.1133207,830.0990374
Frankfurt,Germany,,Cloud,Services,10-49 Emp,462.8586087,490.5337074,520.503939,545.3954592,605.9251132,619.571349,674.1290985,730.3677376,793.3792153,858.9303833,953.2324996,1065.363896,1207.443647
Frankfurt,Germany,,Cloud,Transportation and Public Utilities,10-49 Emp,446.3382895,469.5490655,494.597901,514.5318911,567.5660075,576.323553,622.8985705,670.5726447,724.2139632,780.186398,861.4407565,958.793593,1082.839178
Frankfurt,Germany,,Cloud,"Agriculture, Forestry, and Fishing plus mining",50-249 Emp,2022.969101,2264.777298,2541.956148,2820.69745,3320.031847,3599.288224,4155.637773,4766.766614,5472.739741,6236.287157,7258.549637,8446.887994,9888.209761
Frankfurt,Germany,,Cloud,Construction,50-249 Emp,2188.765984,2451.275053,2753.15931,3058.694245,3604.936352,3915.762027,4533.893204,5216.803341,6014.780785,6891.873725,8062.322543,9442.912634,11134.56051
Frankfurt,Germany,,Cloud,"Finance, Insurance, and Real Estate",50-249 Emp,5457.387465,6242.058639,7173.540952,8177.223279,9906.536637,11105.65625,13338.58342,15987.32271,19331.01339,23404.82089,29030.67666,36373.42293,46201.96245
Frankfurt,Germany,,Cloud,Manufacturing,50-249 Emp,2390.820594,2645.321068,2933.115696,3213.64397,3733.034184,3990.990803,4540.313333,5126.813241,5788.461171,6480.009478,7399.352347,8435.352468,9658.032891
Frankfurt,Germany,,Cloud,Nonclassified Establishments,50-249 Emp,0,0,0,0,0,0,0,0,0,0,0,0,0
Frankfurt,Germany,,Cloud,Public Administration,50-249 Emp,6031.389111,6744.66291,7568.438084,8409.056242,9913.741866,10784.95568,12529.0677,14471.48834,16787.24209,19403.89112,22883.93078,27098.16489,32355.59825
Frankfurt,Germany,,Cloud,Wholesale & retail trade,50-249 Emp,2079.176351,2331.710597,2623.524067,2921.739379,3452.735791,3763.632829,4378.136728,5063.951733,5877.819286,6791.753317,8010.684803,9477.440733,11302.25011
Frankfurt,Germany,,Cloud,Services,50-249 Emp,3536.779422,4006.085804,4553.687679,5124.592092,6121.697583,6748.164968,7941.343208,9298.769909,10931.25598,12797.14786,15316.77528,18402.83486,22310.76996
Frankfurt,Germany,,Cloud,Transportation and Public Utilities,50-249 Emp,3203.811004,3608.936286,4079.33027,4565.023314,5422.186779,5943.030148,6954.70179,8097.792256,9468.584092,11030.4939,13132.31095,15701.43452,18946.47066
Frankfurt,Germany,,Cloud,"Agriculture, Forestry, and Fishing plus mining",250+ Emp,29525.94168,33876.67714,39024.64337,44495.65346,53843.5935,60034.67267,71318.47841,84004.52497,98892.75346,115185.7238,136869.7019,161834.6047,191586.5158
Frankfurt,Germany,,Cloud,Construction,250+ Emp,35817.45844,40997.76696,47132.51502,53657.24796,64835.37148,72217.17601,85765.58149,100977.8611,118914.2582,138668.0023,164797.8859,195030.4645,231143.4449
Frankfurt,Germany,,Cloud,"Finance, Insurance, and Real Estate",250+ Emp,119629.3256,140924.4302,167076.4599,196767.0102,246108.0718,284827.7889,352969.8764,434584.3187,537780.6485,662330.9308,830703.4947,1043794.971,1318384.843
Frankfurt,Germany,,Cloud,Manufacturing,250+ Emp,28273.98432,31977.73037,36303.36647,40776.2095,48609.36041,53361.91429,62388.51375,72280.11399,83659.61832,95771.37956,111789.0717,129754.0538,150696.8918
Frankfurt,Germany,,Cloud,Nonclassified Establishments,250+ Emp,0,0,0,0,0,0,0,0,0,0,0,0,0
Frankfurt,Germany,,Cloud,Public Administration,250+ Emp,158221.6631,179949.3851,205608.482,232773.0777,279631.9627,309850.9656,366503.1192,429604.4946,504450.5336,587673.1079,696436.4114,823584.1051,976193.2886
Frankfurt,Germany,,Cloud,Wholesale & retail trade,250+ Emp,34891.35564,39987.78664,46044.49337,52525.03491,63601.55654,71022.90438,84610.61519,99926.20433,118106.9736,138308.4367,165002.7481,196136.2285,233533.9315
Frankfurt,Germany,,Cloud,Services,250+ Emp,76271.47866,88504.31504,103233.7753,119376.5439,146556.175,166066.4724,200904.0972,241100.6222,289791.5063,345345.4439,419414.7188,508011.6066,616794.1675
Frankfurt,Germany,,Cloud,Transportation and Public Utilities,250+ Emp,80818.81646,92997.78364,107532.9671,123218.269,149868.8951,168166.8592,201391.9567,239152.3709,284360.2826,335188.697,402455.8367,481821.5881,578068.733
